+-------+--------------------+--------------------+--------------------+
| Epoch |     total_loss     |      dt_loss       |     type_loss      |
+-------+--------------------+--------------------+--------------------+
|   1   | 82.58036279587519  | 16.458939230782644 |  66.1214230056036  |
|   2   | 82.29294552757626  | 15.994320596967425 | 66.29862430390858  |
|   3   | 81.73400413876487  | 15.932905164446149 | 65.80110092889694  |
|   4   | 82.74672688802083  | 15.696518927074614 | 67.05021077473958  |
|   5   | 82.70161923363095  | 15.705412659418016 | 66.99620704287574  |
|   6   | 80.50648790631975  | 15.602448216392881 | 64.90403543381464  |
|   7   | 81.23336916968935  | 15.54298263731457  | 65.69038758050827  |
|   8   | 80.75372376941499  | 15.42796788896833  | 65.32576104300362  |
|   9   | 80.12361207507905  | 15.559465048653738 | 64.56414977300734  |
|   10  | 80.84457775297619  | 15.427703316098167 | 65.41687848772321  |
|   11  | 80.91495499383835  | 15.374418558393206 | 65.54053357805525  |
|   12  | 80.01446453276135  | 15.367519623892647 | 64.64694674537296  |
|   13  | 79.97860175723122  | 15.400962976728167 | 64.57763638450986  |
|   14  | 79.24324801490421  | 15.35484893617176  | 63.88839640299479  |
|   15  | 79.90578462146577  | 15.23950440906343  |  64.6662771897089  |
|   16  |  78.6831052507673  | 15.30489974248977  | 63.37820601690383  |
|   17  | 78.28997907366072  | 15.231930002485003 | 63.05804946899414  |
|   18  | 78.33151637486048  | 15.217105794634138 | 63.11441083635603  |
|   19  | 76.06514979771205  | 15.197622842334566 | 60.86753348940895  |
|   20  | 76.57378558930897  | 15.108699151901972 | 61.465087229410805 |
|   21  | 76.10491340273903  | 15.142438129243397 | 60.96247341337658  |
|   22  |  75.2695596022833  | 15.194934737795876 | 60.07462033226376  |
|   23  | 75.21645969935825  | 15.139469241187687 | 60.07699245634533  |
|   24  | 74.75621701195126  | 15.049741336277553 | 59.70647686186291  |
|   25  | 76.23469751267206  | 15.096937728155227 | 61.13775885445731  |
|   26  | 73.65670802525112  | 15.043120171683174 | 58.61358957199823  |
|   27  | 73.60697085425967  | 15.08011476062593  | 58.526854560488744 |
|   28  | 73.27053378150576  | 15.005810737609863 | 58.264721345447356 |
|   29  | 71.90124625069754  | 15.007543260483514 | 56.89370585123698  |
|   30  |  70.4073969523112  | 14.943432054065523 | 55.46396601359049  |
|   31  | 70.90295168922061  | 14.963657293773833 | 55.93929376511347  |
|   32  | 70.39479285830544  | 14.876029096330916 | 55.51876073928106  |
|   33  | 70.34798262823196  | 14.97882802327474  | 55.369154975527806 |
|   34  | 69.56688496907552  | 14.923163332257952 | 54.64372098650251  |
|   35  | 68.89394449869792  | 14.86217421395438  | 54.031770375569664 |
|   36  | 67.71941933768136  | 14.863575924464634 | 52.85584431966146  |
|   37  | 68.11109148297992  | 14.90359126499721  | 53.207498452322824 |
|   38  | 67.70306868053618  | 14.887925422305152 | 52.815142095656626 |
|   39  |  67.7325592476981  | 14.805274269467308 | 52.92728516351609  |
|   40  | 65.39094425746373  | 14.821765450977145 | 50.569180225190664 |
|   41  | 65.56447791689918  | 14.831431950160436 | 50.73304675874256  |
|   42  |  65.2216377040318  | 14.830293615432012 | 50.39134455362956  |
|   43  | 64.86542377290272  | 14.796483401343936 | 50.06893953595843  |
|   44  | 64.37246286301385  | 14.841635862077986 | 49.53082765125093  |
|   45  | 64.10869277227492  | 14.792511573064894 | 49.316183362688335 |
|   46  | 63.415817943754654 | 14.812020461672828 |  48.6037940179734  |
|   47  | 62.82242928641183  | 14.772837130228679 | 48.04959213256836  |
|   48  | 63.94922238304501  | 14.798957699366978 | 49.15026605515253  |
|   49  |  62.5356528363909  | 14.856549715314593 | 47.67910135178339  |
|   50  | 62.276674158005484 | 14.79272095089867  | 47.48395302182152  |
|   51  | 61.02619870140439  | 14.85111677260626  | 46.17507955641974  |
|   52  | 61.84785422188895  | 14.833610040573847 | 47.01424613589332  |
|   53  | 60.61602214994885  | 14.77535111381894  | 45.84067036220006  |
|   54  | 60.87566682361421  | 14.790290885198685 | 46.085376935686384 |
|   55  | 59.66114216395787  | 14.81362246013823  | 44.847521216982884 |
|   56  |  60.5942508152553  | 14.82765149797712  | 45.766599549793064 |
|   57  | 60.58726593017578  | 14.776064107985723 | 45.81120028541201  |
|   58  | 59.52625967843192  | 14.657415313720703 | 44.86884631928943  |
|   59  | 58.44736168997628  | 14.804852778116862 | 43.64250793457031  |
|   60  | 59.21537591116769  | 14.884331463405065 | 44.331045633951824 |
|   61  | 58.75166721888951  | 14.806813002086821 | 43.94485356648763  |
|   62  | 57.15626292637416  | 14.74751274290539  | 42.408750624883744 |
|   63  | 57.23505612327939  | 14.729488821483793 | 42.50556704566592  |
|   64  | 57.787086261567616 | 14.70564591544015  | 43.08143932524182  |
|   65  | 57.262369362967355 |  14.7727214940389  | 42.489646402994794 |
|   66  | 57.14038616362072  |  14.8329229645502  | 42.30746503557478  |
|   67  |   55.98714020502   | 14.774249191284179 | 41.21288854689825  |
|   68  |  56.4179330371675  | 14.77397649310884  | 41.64395596458798  |
|   69  | 56.66818785894485  | 14.755414168948219 | 41.91277115594773  |
|   70  | 57.43060319446382  | 14.731978078569684 | 42.698624209449406 |
