+-------+--------------------+--------------------+--------------------+
| Epoch |     total_loss     |      dt_loss       |     type_loss      |
+-------+--------------------+--------------------+--------------------+
|   1   | 147.77121817452567 | 28.75890619913737  | 119.01231087820871 |
|   2   | 145.12599359421503 | 27.75479051135835  | 117.37120503743489 |
|   3   |  139.206331031436  | 27.45271634419759  | 111.75361486525763 |
|   4   | 134.80827145531063 | 27.456540312994093 | 107.35172959100632 |
|   5   | 130.2720621454148  | 27.357718171619233 | 102.91434403192429 |
|   6   | 124.40792933872768 | 27.132065818423317 | 97.27586226690383  |
|   7   | 117.32674357096354 | 27.044575329735167 | 90.28216894240606  |
|   8   | 112.26223937988281 | 26.938140643891835 | 85.32409888857887  |
|   9   | 109.61378104073661 | 26.784403966267902 | 82.82937686011904  |
|   10  | 106.3352378772554  | 26.90732934134347  | 79.42790828159877  |
|   11  | 103.75172419956752 | 26.860031287783666 | 76.89169342041015  |
|   12  | 103.6031153070359  | 26.906357120332263 |  76.6967573038737  |
|   13  | 102.28024868919736 | 26.78406492687407  | 75.49618399483818  |
|   14  | 101.18620432535808 | 26.766522354852587 | 74.41968199230375  |
|   15  | 102.25495154971168 | 26.77460197085426  | 75.48034887404668  |
|   16  | 102.17397705078125 | 26.836767185756138 | 75.33721062069847  |
|   17  | 101.49787894112723 | 26.74502705891927  | 74.75285188220796  |
|   18  | 101.22584025065105 | 26.763967528570266 | 74.46187138148717  |
|   19  | 100.31720495314825 | 26.65631873721168  | 73.66088710239956  |
|   20  | 99.88448509579614  | 26.635629018147785 | 73.24885660807291  |
|   21  | 99.01778392973401  | 26.61607489449637  | 72.40170984177362  |
|   22  | 96.81045856294178  |  26.632400083996   | 70.17805851527623  |
|   23  | 94.51302016485305  |  26.4494529796782  | 68.06356692359562  |
|   24  | 90.89694511776878  | 26.37145382472447  | 64.52549117315384  |
|   25  | 89.15872757684618  | 26.219852687290736 | 62.93887401762463  |
|   26  | 85.12419596354167  | 25.96465344383603  | 59.15954034714472  |
|   27  | 81.98807245163691  | 25.833665684291294 |  56.1544063386463  |
|   28  | 78.23445831298828  | 25.58940729050409  |  52.6450520324707  |
|   29  | 77.90966244652158  | 25.599757319859098 | 52.30990471976144  |
|   30  | 74.77425619942801  | 25.583075895763578 | 49.191180398123606 |
|   31  | 74.62299493698846  | 25.524101344517298 | 49.098893498011996 |
|   32  | 72.54161186581567  | 25.47052214849563  | 47.071089949834914 |
|   33  |  73.175908929734   | 25.275148093813943 | 47.900760592506046 |
|   34  | 71.30490382603237  | 25.20769784836542  | 46.09720531645275  |
|   35  |  70.3126247587658  | 25.238361009870257 | 45.07426270984468  |
|   36  | 69.90880744570778  | 25.17974606468564  | 44.729061184837704 |
|   37  | 70.53651226225354  | 25.156279885428294 | 45.380231773739766 |
|   38  | 68.58496278308687  | 24.98805640811012  | 43.59690585181826  |
|   39  | 67.88136356898717  | 25.031137364705405 | 42.850225226992656 |
|   40  | 68.35536353701637  | 24.996143522716704 | 43.359219621930805 |
|   41  | 68.37845258440291  | 25.099707361857096 | 43.27874587286086  |
|   42  | 68.35763568696521  | 25.07692723955427  | 43.28070863269624  |
|   43  | 68.19264923095703  | 25.039551842099144 | 43.153097505115326 |
|   44  | 67.94775001162574  | 24.949774576822918 | 42.99797671363467  |
|   45  | 67.93139603387742  | 25.02382975260417  | 42.90756736392066  |
|   46  | 67.66191747756231  | 25.06660130818685  |  42.5953154137021  |
|   47  |  67.241050894601   | 25.11339812505813  |  42.1276534089588  |
|   48  | 68.05327530633835  | 25.085715956914992 | 42.96756033761161  |
|   49  |  67.337641238258   | 24.986431630452476 | 42.35121042160761  |
|   50  | 67.76846846807571  | 25.088187953404017 | 42.680281306675504 |
|   51  | 67.44964454287575  | 24.952257101876395 | 42.49738765171596  |
|   52  |  67.7137754313151  | 25.066603429885138 | 42.64717240833101  |
|   53  | 67.31207593645368  | 24.999862645467122 | 42.312212524414065 |
|   54  | 67.30810881115141  | 24.997092190697078 | 42.31101538521903  |
|   55  | 67.32928074428014  | 24.99821512858073  | 42.33106701078869  |
|   56  | 67.16358495803107  | 25.023808248610724 | 42.13977712722052  |
|   57  | 66.47026287260509  | 25.069251109531947 | 41.40101098196847  |
|   58  | 65.86039921351842  | 25.033509714035763 | 40.82688993181501  |
|   59  | 65.54786782400949  | 24.99125674656459  | 40.556611684163414 |
|   60  | 65.50808297293527  | 24.912364596412296 | 40.59571897960844  |
|   61  | 65.50092173258463  | 24.94818839663551  | 40.55273201352074  |
|   62  | 65.35432040259951  | 24.941130265735445 | 40.413189719063894 |
|   63  | 64.26925253731864  | 24.94810469854446  | 39.32114783877418  |
|   64  | 64.30634350004651  | 24.95109882899693  | 39.35524426414853  |
|   65  | 64.31115513392857  | 24.844971909295946 | 39.466183551606676 |
|   66  | 64.02276765369234  | 24.84341288975307  | 39.17935443696521  |
|   67  | 63.85387516566685  | 24.797890657697405 | 39.05598442440941  |
|   68  | 64.08168645949591  | 24.83160968235561  |  39.2500763012114  |
|   69  | 63.861520683651875 | 24.880461494809104 | 38.98105848039899  |
|   70  | 63.69541995093936  | 24.881417308989025 | 38.81400278000604  |
|   71  | 63.23212238130115  | 24.949759296235584 | 38.282362620035805 |
|   72  | 63.60476942516509  | 24.894413423084078 | 38.71035614013672  |
|   73  | 63.774645545596165 | 24.917046665009998 | 38.85759966895694  |
|   74  | 63.10562667120071  | 24.844758457002186 | 38.26086814517067  |
|   75  | 63.91742723737444  | 24.86534149169922  | 39.05208588373093  |
|   76  | 63.057821466355094 | 24.891389494396392 | 38.16643226260231  |
|   77  | 63.656050821940106 | 24.961034963698616 | 38.695014997209825 |
|   78  | 63.04516928536551  | 24.787315008980887 | 38.257854367210754 |
|   79  |  62.6895066179548  | 24.988272203717912 | 37.701233484177365 |
|   80  | 63.59233359200614  | 24.88099447704497  | 38.71133982340495  |
|   81  | 62.690047156924294 | 24.785536480858212 | 37.90451045445033  |
|   82  | 63.59692408243815  | 24.860773653302875 | 38.73615036010742  |
|   83  | 63.604156406947546 | 24.729242183140347 | 38.87491375877744  |
|   84  | 62.65604357764835  | 24.777147572835286 | 37.87889617919922  |
|   85  | 62.678788800920756 | 24.81443704150972  | 37.86435214088077  |
|   86  | 62.49914173671178  | 24.80910845075335  | 37.69003342401414  |
