+-------+--------------------+--------------------+--------------------+
| Epoch |     total_loss     |      dt_loss       |     type_loss      |
+-------+--------------------+--------------------+--------------------+
|   1   | 81.76369219098773  | 15.727809257507325 | 66.03588377453032  |
|   2   | 79.75205567859469  | 15.399531460716611 | 64.35252479189919  |
|   3   | 77.11845854259673  |  15.2822439629691  | 61.83621323358445  |
|   4   | 75.31436177571615  | 15.102162976946149 | 60.21219943818592  |
|   5   | 72.12758963448661  | 15.063018312000093 |  57.064569585891   |
|   6   | 66.12047039940244  | 14.960351655142649 | 51.16011919294085  |
|   7   | 65.22789651053293  | 14.852951698303222 | 50.37494471232096  |
|   8   | 61.57879212878999  | 14.852218055725098 | 46.72657316662016  |
|   9   | 58.95752043224516  | 14.931339609055293 | 44.02618066696893  |
|   10  | 58.239840545654296 | 14.81087160382952  | 43.428969319661455 |
|   11  | 56.572012423560736 | 14.828399551028298 | 41.74361277988979  |
|   12  | 54.929463878813245 | 14.741654675801595 | 40.18780926658994  |
|   13  | 54.14196542649042  | 14.831040883745466 | 39.310924421037946 |
|   14  | 55.533454044886994 | 14.82272479829334  | 40.71072922479539  |
|   15  | 55.829647056942896 | 14.774278259277343 |  41.0553692699614  |
|   16  | 55.79697572253999  | 14.751272368658157 | 41.04570339384533  |
|   17  |  55.2098397463844  | 14.83801962171282  | 40.371820635114396 |
|   18  | 55.03896748860677  | 14.749322208222889 | 40.28964535667783  |
|   19  | 54.45741468157087  | 14.839893446422758 | 39.617520403180805 |
|   20  | 54.276089884440104 | 14.843894124712262 | 39.43219613211495  |
|   21  | 53.220665007091704 | 14.821015316191174 | 38.39964875720796  |
|   22  | 51.605523209344774 | 14.744754199073428 | 36.86076894124349  |
|   23  | 50.552542492094496 | 14.730468248639788 | 35.82207449776786  |
|   24  | 49.181021328880675 | 14.71413569132487  | 34.46688598632812  |
|   25  | 47.51485405331566  | 14.623401376633417 | 32.891452386038644 |
|   26  | 45.678888622465585 | 14.552135543823242 | 31.126753125871932 |
|   27  | 43.59087660289946  | 14.550044444856189 | 29.04083217075893  |
|   28  | 43.117940354120165 | 14.38115056174142  | 28.736789964948382 |
|   29  | 42.27051307314918  | 14.37150691986084  | 27.899005635579428 |
|   30  | 41.393947361537386 | 14.309694902329218 | 27.084251196725027 |
|   31  |  40.206439259847   | 14.349082049415225 | 25.857357134137835 |
|   32  | 39.15665855044411  | 14.216783172970727 | 24.939875186738515 |
|   33  | 39.20288973853702  | 14.257948012579055 | 24.944941889444987 |
|   34  | 40.03976611182803  | 14.302308340526762 | 25.737457871210008 |
|   35  | 38.58417049589611  | 14.200282981509254 | 24.383887594313848 |
|   36  |  38.5217992074149  | 14.18184793381464  | 24.339951506115142 |
|   37  | 38.26365564255487  | 14.202511207943871 | 24.061144449143182 |
|   38  | 38.33392307099842  | 14.23435714176723  | 24.099566156296504 |
|   39  | 38.23176443190802  | 14.130632705688477 | 24.101132151285807 |
|   40  | 37.29992717197963  | 14.170226645696731 | 23.12970014299665  |
|   41  | 37.82044439406622  | 14.15978956131708  | 23.66065455845424  |
|   42  | 37.34408447992234  | 14.206584278288341 | 23.137500650315058 |
|   43  | 37.44163068498884  | 14.140840243384952 | 23.300790045601982 |
|   44  | 37.063584812709266 | 14.12646179380871  | 22.937122955322266 |
|   45  | 37.62223935808454  | 14.230901303972518 | 23.391338613600958 |
|   46  | 37.70789068312872  | 14.193851267496745 | 23.51403949192592  |
|   47  | 37.46406438191732  | 14.220929963248116 | 23.24313451857794  |
|   48  | 37.046022382463725 | 14.186557889665876 | 22.85946420215425  |
|   49  | 38.11251165480841  | 14.136115828014555 | 23.976395943051294 |
|   50  | 37.274485139392674 | 14.11312471843901  | 23.161360618954614 |
|   51  | 37.112340138753254 | 14.181615024748302 | 22.93072498139881  |
|   52  | 37.21414862496512  | 14.114686061314174 | 23.099462552751813 |
|   53  | 36.99792255946568  | 14.201638608660017 | 22.796283885410855 |
|   54  |  37.4081862168085  | 14.095890457516624 | 23.312295880998885 |
|   55  | 37.062041306268604 | 14.108982202439082 | 22.953059434436618 |
|   56  | 37.02437537057059  | 14.140793615068707 | 22.883581372215634 |
|   57  | 36.39071715581985  | 14.184379833766393 | 22.206337055024647 |
|   58  | 37.162273646763396 | 14.14870320819673  | 23.013571032569523 |
|   59  | 36.36760004679362  | 14.193870836893717 | 22.173729407900854 |
|   60  | 36.360764429001584 | 14.114638978867303 | 22.24612559000651  |
|   61  | 35.79437800089518  | 14.219159871055966 | 21.575217902773904 |
|   62  | 36.71533799670991  | 14.147914377848307 | 22.567423153831847 |
|   63  | 36.402101396833146 | 14.131449343363444 | 22.270651575724283 |
|   64  | 35.70535382952009  | 14.055496239435104 |  21.6498578171503  |
|   65  | 35.726700330461775 | 14.033937014625186 | 21.692763384864445 |
|   66  | 35.529961736769906 | 14.088708657764252 | 21.441253055390856 |
|   67  | 36.387755119687036 | 14.071000556945801 | 22.31675421941848  |
|   68  | 35.51998976934524  | 14.101892387753441 | 21.41809782482329  |
|   69  | 35.839061286562966 | 14.083648696172805 | 21.755412543160574 |
|   70  | 35.887067202613466 | 14.052763007027762 | 21.834304573422386 |
|   71  | 35.21644252232143  | 14.060715973263695 | 21.15572608947754  |
|   72  | 35.57872943696522  | 13.981765058608282 | 21.59696436200823  |
|   73  | 35.53421135312035  | 14.153558850969587 | 21.38065226963588  |
|   74  | 35.48840803600493  | 14.165729175749279 | 21.322678480602445 |
|   75  | 36.08616148449126  | 14.060286249433245 | 22.02587533496675  |
|   76  | 34.85228510538737  | 14.088042529878162 | 20.764242517380488 |
|   77  | 35.50594355991908  | 14.05092987968808  | 21.455013442266555 |
|   78  | 35.63860199701218  | 14.076790117536273 | 21.561812013898578 |
|   79  | 35.77045120239258  | 14.049038916088286 | 21.72141180492583  |
|   80  | 35.98499284290132  | 14.060451089768183 | 21.92454180036272  |
|   81  | 35.69289650326684  | 14.056364960443405 | 21.63653194972447  |
|   82  | 35.30175215221587  | 14.060318843296596 | 21.241433396112352 |
|   83  | 35.00366875058129  | 14.035352365402948 | 20.968316512334916 |
|   84  | 34.837836223783945 | 14.083587192353749 | 20.75424899509975  |
|   85  | 34.95789541335333  | 14.060699566432408 | 20.897196306501115 |
|   86  | 35.191459357852025 | 14.17409283229283  | 21.01736621675037  |
|   87  | 35.023799859909786 | 14.113518115452358 | 20.910282040550594 |
|   88  | 35.509629538399835 | 14.041128643580846 | 21.468500754946753 |
|   89  | 34.54782749720982  | 14.051933646429152 | 20.495894077845982 |
|   90  | 35.10313632056827  | 14.033474277314685 | 21.069661850702197 |
|   91  | 34.64561225527809  | 14.070187352498372 | 20.57542497180757  |
|   92  | 34.425099545433405 | 14.049214666457404 | 20.37588518778483  |
|   93  | 34.933855983189176 | 14.056318224952335 | 20.877537612915038 |
|   94  | 34.397630084809805 | 14.082876799447195 | 20.31475319271996  |
|   95  | 35.090902397519066 | 14.021293078831263 | 21.06960950578962  |
|   96  | 34.24681163242885  | 14.050285252162388 | 20.196526787167503 |
|   97  | 34.70800938924154  | 14.041175695146833 | 20.666833107357935 |
|   98  | 34.225338316417876 | 13.979679381960914 | 20.245658794584728 |
|   99  | 33.98454599289667  | 14.021818655104864 | 19.962727657499766 |
|  100  | 34.30438085646856  | 14.021363650730677 | 20.283016735258556 |
|  101  | 34.31592126028878  |  14.0674044581822  | 20.24851673307873  |
|  102  | 34.21057924179804  | 13.951116087777274 | 20.259463188534692 |
|  103  | 34.72085021246047  | 14.084968997410366 | 20.63588103521438  |
|  104  | 34.131709790910996 | 13.976354168483189 | 20.155355791364396 |
|  105  | 34.64367780412947  | 13.969767735799154 | 20.673910166422527 |
|  106  | 33.79813715616862  | 14.046284417651949 | 19.751852994646345 |
