+-------+--------------------+--------------------+--------------------+
| Epoch |     total_loss     |      dt_loss       |     type_loss      |
+-------+--------------------+--------------------+--------------------+
|   1   | 532.3497798464964  | 95.31856500379193  | 437.0312007492904  |
|   2   | 525.1165863697852  | 88.84872675770214  | 436.26786294120734 |
|   3   | 521.0970846571413  | 86.48423812107447  | 434.61284908827446 |
|   4   |  525.988401926219  | 85.74163124580029  | 440.2467978688725  |
|   5   |  521.371825794308  | 84.48595904963601  | 436.8858663562137  |
|   6   | 521.8161946091798  | 83.00682872379221  | 438.8093506265986  |
|   7   | 516.1062280226968  | 82.26152492562221  | 433.8446958561384  |
|   8   | 516.0898594916391  | 81.60152157936214  | 434.4883414356305  |
|   9   | 518.1563936932836  | 81.02209301843492  | 437.1342852218305  |
|   10  | 515.2421476666825  | 80.60623674848776  | 434.6358925245105  |
|   11  |  513.475852913667  |  80.090191436557   | 433.3856653889219  |
|   12  |  514.612220112494  | 79.57367452711767  | 435.03852289142196 |
|   13  | 511.0489191186448  | 79.00431798680351  | 432.04461228458933 |
|   14  |  513.010795104966  | 78.68946367872348  | 434.32134668503153 |
|   15  | 503.8219726257542  |  78.3899200606454  | 425.43207936510424 |
|   16  | 502.47149221822815 | 77.97740054624069  | 424.49407386099074 |
|   17  | 510.51454068568955 |  77.7357426093585  |  432.778773995544  |
|   18  | 503.51739584727426 | 77.14110075437594  | 426.3763175926236  |
|   19  | 505.5148794504112  | 77.08561256366941  | 428.4292672752001  |
|   20  | 499.1430576931656  | 76.58632406688093  | 422.5567526026564  |
|   21  | 500.2160970255389  | 76.15497436269305  | 424.0611113158686  |
|   22  | 497.48786848214814 |  75.816790061368   | 421.6710866328622  |
|   23  | 499.24808339734545 | 75.56480069356732  | 423.6832823153198  |
|   24  | 500.2196088342079  | 75.12747236674325  | 425.0921274784659  |
|   25  | 500.79771147062456 | 74.83533445472182  | 425.96238503375565 |
|   26  | 491.3729752171417  |  74.5535669174757  | 416.8194030282499  |
|   27  | 490.98423064597415 | 74.17344044538558  | 416.81076320636396 |
|   28  | 488.5315725438628  |  73.845111032795   |  414.686461705297  |
|   29  | 488.9097998122388  | 73.56178914482413  | 415.34799637977153 |
|   30  | 488.61858655996275 | 73.15527520371482  | 415.4633334675148  |
|   31  | 489.27022241542033 | 72.62582695884079  | 416.64439545657956 |
|   32  | 481.1113941048317  | 72.48789644570343  | 408.6235049000644  |
|   33  | 483.18117446046256 | 72.24960246189362  | 410.93155379911394 |
|   34  | 484.8021367154971  | 71.87833000834772  | 412.9238188310433  |
|   35  | 476.6896134021876  | 71.34783951157817  | 405.3417735021511  |
|   36  | 475.42302044385843 |  71.3069239654287  | 404.1160735902462  |
|   37  | 475.5992137356199  |  70.7555145038584  | 404.84372153725764 |
|   38  | 469.79495465798004 | 70.60543864447816  | 399.18952736047913 |
|   39  |  472.895358869583  | 70.25907660336146  | 402.63630515440514 |
|   40  | 465.16462191632326 | 70.01245727466454  |  395.152156818035  |
|   41  | 466.9549185593809  | 69.65662997579564  | 397.29827978881576 |
|   42  | 462.46046161311256 | 69.46038998974353  | 393.0000524527681  |
|   43  | 461.6486899398379  | 69.37283295062562  | 392.2758425073399  |
|   44  | 457.12959458366794 | 69.00286754324071  | 388.1267194110327  |
|   45  | 453.2391222223849  | 68.97339780246136  | 384.2657269721311  |
|   46  | 449.32168170312684 | 68.86179282465011  | 380.4599035545783  |
|   47  | 454.4828505297091  | 68.50075631024808  | 385.9821016546263  |
|   48  |  452.942526026564  | 68.21263977348478  | 384.7298670824783  |
