+-------+--------------------+--------------------+--------------------+
| Epoch |     total_loss     |      dt_loss       |     type_loss      |
+-------+--------------------+--------------------+--------------------+
|   1   | 435.6972698505108  | 79.82694114489433  |  355.870333596254  |
|   2   | 426.78354104066506 | 72.72838799109826  | 354.05515540489785 |
|   3   | 422.7458677634215  | 70.11872398963341  | 352.6271458082933  |
|   4   |  416.364735138722  | 68.67067672338241  | 347.69405818058897 |
|   5   | 408.42170748197117 | 67.33615270370092  | 341.0855530098157  |
|   6   | 402.4047917605669  | 66.07667271540716  | 336.3281178948818  |
|   7   | 392.62175549629404 | 64.73717526949369  |  327.884590626252  |
|   8   | 384.5731292568109  | 63.53938064183944  | 321.0337557592147  |
|   9   | 378.32447024614385 | 62.72080920488406  | 315.6036712176983  |
|   10  | 370.1055997721354  | 61.790594138120994 | 308.31499837239585 |
|   11  | 359.37992716471354 | 61.02475866464468  | 298.3551629169171  |
|   12  | 346.6796709735577  | 60.293677681164866 | 286.38598811222954 |
|   13  | 335.7066389973958  | 59.35712196545723  | 276.3495209522736  |
|   14  | 327.20201037284653 | 58.64291534423828  | 268.5590916716747  |
|   15  | 315.2496397986779  | 57.71298947456555  | 257.53664926382214 |
|   16  | 304.13591552734374 | 56.74291208120493  | 247.3930039469401  |
|   17  | 294.76108113606773 | 55.356628081492886 | 239.40445420485275 |
|   18  | 283.43606576772834 | 54.06943397717598  | 229.36663090632513 |
|   19  | 272.50824303260214 |  52.503287693904   | 220.00495539738583 |
|   20  | 262.84901958759013 | 50.87196879851513  | 211.97705240885418 |
|   21  | 253.9131092873598  | 49.84820294893705  | 204.06490793081431 |
|   22  | 247.12008455716648 | 49.04657631898537  | 198.07351024138623 |
|   23  | 239.11450935559395 | 48.372371192345256 | 190.74213752942208 |
|   24  | 233.82600850423177 | 47.75125385773487  | 186.0747560158754  |
|   25  | 227.09121599246293 | 47.12230453491211  | 179.96891038161058 |
|   26  | 223.82595759465144 |  46.1948539460011  | 177.6311019975711  |
|   27  | 220.36781063764522 | 45.62261311066457  | 174.74519891200922 |
|   28  | 216.5344809351212  | 44.80165954981095  | 171.73282084147135 |
|   29  | 212.66353994516226 | 44.16775950113932  | 168.49577982584634 |
|   30  | 210.23664129795173 | 43.45170729025816  | 166.78493682078826 |
|   31  | 208.03384047288162 | 42.756350543682395 | 165.27749129857773 |
|   32  | 203.6441807047526  | 42.24404373168945  |  161.400135544997  |
|   33  | 202.62630928235177 | 41.536293769249546 |  161.090017574995  |
|   34  | 201.5697302715595  | 40.92639814327924  | 160.64332813752003 |
|   35  | 198.75833200307991 | 40.54800571930714  | 158.21032771183894 |
|   36  | 198.29375518016326 | 40.128782872909156 | 158.16497067182493 |
+-------+--------------------+--------------------+--------------------+
